,cases_medellin,DATA,YEAR,YearWeek,LastDayWeek,MONTH,temp_medellin,DATE_x,percip_medellin,DATE_y
402,112,"['2014', 'w39']",2014,201439,2014-09-27,9,21.629320144653306,"['TEMPERATURE', 'sep', '14']",226.819976806641,"['PRECIPITATION', 'sep', '14']"
403,96,"['2014', 'w40']",2014,201440,2014-10-04,10,20.988000869751,"['TEMPERATURE', 'oct', '14']",269.6015625,"['PRECIPITATION', 'oct', '14']"
404,95,"['2014', 'w41']",2014,201441,2014-10-11,10,20.988000869751,"['TEMPERATURE', 'oct', '14']",269.6015625,"['PRECIPITATION', 'oct', '14']"
405,68,"['2014', 'w42']",2014,201442,2014-10-18,10,20.988000869751,"['TEMPERATURE', 'oct', '14']",269.6015625,"['PRECIPITATION', 'oct', '14']"
406,89,"['2014', 'w43']",2014,201443,2014-10-25,10,20.988000869751,"['TEMPERATURE', 'oct', '14']",269.6015625,"['PRECIPITATION', 'oct', '14']"
407,76,"['2014', 'w44']",2014,201444,2014-11-01,11,21.0688219070435,"['TEMPERATURE', 'nov', '14']",274.82501220703097,"['PRECIPITATION', 'nov', '14']"
408,68,"['2014', 'w45']",2014,201445,2014-11-08,11,21.0688219070435,"['TEMPERATURE', 'nov', '14']",274.82501220703097,"['PRECIPITATION', 'nov', '14']"
409,68,"['2014', 'w46']",2014,201446,2014-11-15,11,21.0688219070435,"['TEMPERATURE', 'nov', '14']",274.82501220703097,"['PRECIPITATION', 'nov', '14']"
410,57,"['2014', 'w47']",2014,201447,2014-11-22,11,21.0688219070435,"['TEMPERATURE', 'nov', '14']",274.82501220703097,"['PRECIPITATION', 'nov', '14']"
411,44,"['2014', 'w48']",2014,201448,2014-11-29,11,21.0688219070435,"['TEMPERATURE', 'nov', '14']",274.82501220703097,"['PRECIPITATION', 'nov', '14']"
412,74,"['2014', 'w49']",2014,201449,2014-12-06,12,21.3217697143555,"['TEMPERATURE', 'dec', '14']",171.785781860352,"['PRECIPITATION', 'dec', '14']"
413,61,"['2014', 'w50']",2014,201450,2014-12-13,12,21.3217697143555,"['TEMPERATURE', 'dec', '14']",171.785781860352,"['PRECIPITATION', 'dec', '14']"
414,75,"['2014', 'w51']",2014,201451,2014-12-20,12,21.3217697143555,"['TEMPERATURE', 'dec', '14']",171.785781860352,"['PRECIPITATION', 'dec', '14']"
415,63,"['2014', 'w52']",2014,201452,2014-12-27,12,21.3217697143555,"['TEMPERATURE', 'dec', '14']",171.785781860352,"['PRECIPITATION', 'dec', '14']"
416,104,"['2015', 'w01']",2015,201501,2015-01-03,1,21.5782942771912,"['TEMPERATURE', 'jan', '15']",101.824607849121,"['PRECIPITATION', 'jan', '15']"
417,75,"['2015', 'w02']",2015,201502,2015-01-10,1,21.5782942771912,"['TEMPERATURE', 'jan', '15']",101.824607849121,"['PRECIPITATION', 'jan', '15']"
418,58,"['2015', 'w03']",2015,201503,2015-01-17,1,21.5782942771912,"['TEMPERATURE', 'jan', '15']",101.824607849121,"['PRECIPITATION', 'jan', '15']"
419,49,"['2015', 'w04']",2015,201504,2015-01-24,1,21.5782942771912,"['TEMPERATURE', 'jan', '15']",101.824607849121,"['PRECIPITATION', 'jan', '15']"
420,55,"['2015', 'w05']",2015,201505,2015-01-31,1,21.5782942771912,"['TEMPERATURE', 'jan', '15']",101.824607849121,"['PRECIPITATION', 'jan', '15']"
421,37,"['2015', 'w06']",2015,201506,2015-02-07,2,21.960876464843803,"['TEMPERATURE', 'feb', '15']",90.6879196166992,"['PRECIPITATION', 'feb', '15']"
422,40,"['2015', 'w07']",2015,201507,2015-02-14,2,21.960876464843803,"['TEMPERATURE', 'feb', '15']",90.6879196166992,"['PRECIPITATION', 'feb', '15']"
423,31,"['2015', 'w08']",2015,201508,2015-02-21,2,21.960876464843803,"['TEMPERATURE', 'feb', '15']",90.6879196166992,"['PRECIPITATION', 'feb', '15']"
424,45,"['2015', 'w09']",2015,201509,2015-02-28,2,21.960876464843803,"['TEMPERATURE', 'feb', '15']",90.6879196166992,"['PRECIPITATION', 'feb', '15']"
425,27,"['2015', 'w10']",2015,201510,2015-03-07,3,21.7053375244141,"['TEMPERATURE', 'mar', '15']",189.173370361328,"['PRECIPITATION', 'mar', '15']"
426,34,"['2015', 'w11']",2015,201511,2015-03-14,3,21.7053375244141,"['TEMPERATURE', 'mar', '15']",189.173370361328,"['PRECIPITATION', 'mar', '15']"
427,36,"['2015', 'w12']",2015,201512,2015-03-21,3,21.7053375244141,"['TEMPERATURE', 'mar', '15']",189.173370361328,"['PRECIPITATION', 'mar', '15']"
428,31,"['2015', 'w13']",2015,201513,2015-03-28,3,21.7053375244141,"['TEMPERATURE', 'mar', '15']",189.173370361328,"['PRECIPITATION', 'mar', '15']"
429,34,"['2015', 'w14']",2015,201514,2015-04-04,4,21.889722824096694,"['TEMPERATURE', 'apr', '15']",192.881774902344,"['PRECIPITATION', 'apr', '15']"
430,31,"['2015', 'w15']",2015,201515,2015-04-11,4,21.889722824096694,"['TEMPERATURE', 'apr', '15']",192.881774902344,"['PRECIPITATION', 'apr', '15']"
431,19,"['2015', 'w16']",2015,201516,2015-04-18,4,21.889722824096694,"['TEMPERATURE', 'apr', '15']",192.881774902344,"['PRECIPITATION', 'apr', '15']"
432,16,"['2015', 'w17']",2015,201517,2015-04-25,4,21.889722824096694,"['TEMPERATURE', 'apr', '15']",192.881774902344,"['PRECIPITATION', 'apr', '15']"
433,30,"['2015', 'w18']",2015,201518,2015-05-02,5,21.9558544158936,"['TEMPERATURE', 'may', '15']",174.196670532227,"['PRECIPITATION', 'may', '15']"
434,28,"['2015', 'w19']",2015,201519,2015-05-09,5,21.9558544158936,"['TEMPERATURE', 'may', '15']",174.196670532227,"['PRECIPITATION', 'may', '15']"
435,30,"['2015', 'w20']",2015,201520,2015-05-16,5,21.9558544158936,"['TEMPERATURE', 'may', '15']",174.196670532227,"['PRECIPITATION', 'may', '15']"
436,24,"['2015', 'w21']",2015,201521,2015-05-23,5,21.9558544158936,"['TEMPERATURE', 'may', '15']",174.196670532227,"['PRECIPITATION', 'may', '15']"
437,26,"['2015', 'w22']",2015,201522,2015-05-30,5,21.9558544158936,"['TEMPERATURE', 'may', '15']",174.196670532227,"['PRECIPITATION', 'may', '15']"
438,45,"['2015', 'w23']",2015,201523,2015-06-06,6,21.991092681884798,"['TEMPERATURE', 'jun', '15']",87.7343063354492,"['PRECIPITATION', 'jun', '15']"
439,57,"['2015', 'w24']",2015,201524,2015-06-13,6,21.991092681884798,"['TEMPERATURE', 'jun', '15']",87.7343063354492,"['PRECIPITATION', 'jun', '15']"
440,38,"['2015', 'w25']",2015,201525,2015-06-20,6,21.991092681884798,"['TEMPERATURE', 'jun', '15']",87.7343063354492,"['PRECIPITATION', 'jun', '15']"
441,69,"['2015', 'w26']",2015,201526,2015-06-27,6,21.991092681884798,"['TEMPERATURE', 'jun', '15']",87.7343063354492,"['PRECIPITATION', 'jun', '15']"
442,65,"['2015', 'w27']",2015,201527,2015-07-04,7,22.4197034835815,"['TEMPERATURE', 'jul', '15']",151.203384399414,"['PRECIPITATION', 'jul', '15']"
443,52,"['2015', 'w28']",2015,201528,2015-07-11,7,22.4197034835815,"['TEMPERATURE', 'jul', '15']",151.203384399414,"['PRECIPITATION', 'jul', '15']"
444,70,"['2015', 'w29']",2015,201529,2015-07-18,7,22.4197034835815,"['TEMPERATURE', 'jul', '15']",151.203384399414,"['PRECIPITATION', 'jul', '15']"
445,46,"['2015', 'w30']",2015,201530,2015-07-25,7,22.4197034835815,"['TEMPERATURE', 'jul', '15']",151.203384399414,"['PRECIPITATION', 'jul', '15']"
446,49,"['2015', 'w31']",2015,201531,2015-08-01,8,22.6625738143921,"['TEMPERATURE', 'aug', '15']",176.984466552734,"['PRECIPITATION', 'aug', '15']"
447,58,"['2015', 'w32']",2015,201532,2015-08-08,8,22.6625738143921,"['TEMPERATURE', 'aug', '15']",176.984466552734,"['PRECIPITATION', 'aug', '15']"
448,73,"['2015', 'w33']",2015,201533,2015-08-15,8,22.6625738143921,"['TEMPERATURE', 'aug', '15']",176.984466552734,"['PRECIPITATION', 'aug', '15']"
449,72,"['2015', 'w34']",2015,201534,2015-08-22,8,22.6625738143921,"['TEMPERATURE', 'aug', '15']",176.984466552734,"['PRECIPITATION', 'aug', '15']"
450,67,"['2015', 'w35']",2015,201535,2015-08-29,8,22.6625738143921,"['TEMPERATURE', 'aug', '15']",176.984466552734,"['PRECIPITATION', 'aug', '15']"
451,104,"['2015', 'w36']",2015,201536,2015-09-05,9,22.125761032104503,"['TEMPERATURE', 'sep', '15']",179.24195861816398,"['PRECIPITATION', 'sep', '15']"
452,105,"['2015', 'w37']",2015,201537,2015-09-12,9,22.125761032104503,"['TEMPERATURE', 'sep', '15']",179.24195861816398,"['PRECIPITATION', 'sep', '15']"
453,119,"['2015', 'w38']",2015,201538,2015-09-19,9,22.125761032104503,"['TEMPERATURE', 'sep', '15']",179.24195861816398,"['PRECIPITATION', 'sep', '15']"
454,118,"['2015', 'w39']",2015,201539,2015-09-26,9,22.125761032104503,"['TEMPERATURE', 'sep', '15']",179.24195861816398,"['PRECIPITATION', 'sep', '15']"
455,103,"['2015', 'w40']",2015,201540,2015-10-03,10,21.5502395629883,"['TEMPERATURE', 'oct', '15']",213.469482421875,"['PRECIPITATION', 'oct', '15']"
456,116,"['2015', 'w41']",2015,201541,2015-10-10,10,21.5502395629883,"['TEMPERATURE', 'oct', '15']",213.469482421875,"['PRECIPITATION', 'oct', '15']"
457,129,"['2015', 'w42']",2015,201542,2015-10-17,10,21.5502395629883,"['TEMPERATURE', 'oct', '15']",213.469482421875,"['PRECIPITATION', 'oct', '15']"
458,123,"['2015', 'w43']",2015,201543,2015-10-24,10,21.5502395629883,"['TEMPERATURE', 'oct', '15']",213.469482421875,"['PRECIPITATION', 'oct', '15']"
459,103,"['2015', 'w44']",2015,201544,2015-10-31,10,21.5502395629883,"['TEMPERATURE', 'oct', '15']",213.469482421875,"['PRECIPITATION', 'oct', '15']"
460,121,"['2015', 'w45']",2015,201545,2015-11-07,11,21.2006788253784,"['TEMPERATURE', 'nov', '15']",184.867233276367,"['PRECIPITATION', 'nov', '15']"
461,105,"['2015', 'w46']",2015,201546,2015-11-14,11,21.2006788253784,"['TEMPERATURE', 'nov', '15']",184.867233276367,"['PRECIPITATION', 'nov', '15']"
462,97,"['2015', 'w47']",2015,201547,2015-11-21,11,21.2006788253784,"['TEMPERATURE', 'nov', '15']",184.867233276367,"['PRECIPITATION', 'nov', '15']"
463,135,"['2015', 'w48']",2015,201548,2015-11-28,11,21.2006788253784,"['TEMPERATURE', 'nov', '15']",184.867233276367,"['PRECIPITATION', 'nov', '15']"
464,130,"['2015', 'w49']",2015,201549,2015-12-05,12,22.0834007263184,"['TEMPERATURE', 'dec', '15']",49.6360893249512,"['PRECIPITATION', 'dec', '15']"
465,147,"['2015', 'w50']",2015,201550,2015-12-12,12,22.0834007263184,"['TEMPERATURE', 'dec', '15']",49.6360893249512,"['PRECIPITATION', 'dec', '15']"
466,188,"['2015', 'w51']",2015,201551,2015-12-19,12,22.0834007263184,"['TEMPERATURE', 'dec', '15']",49.6360893249512,"['PRECIPITATION', 'dec', '15']"
467,221,"['2015', 'w52']",2015,201552,2015-12-26,12,22.0834007263184,"['TEMPERATURE', 'dec', '15']",49.6360893249512,"['PRECIPITATION', 'dec', '15']"
468,235,"['2016', 'w01']",2016,201601,2016-01-02,1,22.354769706726106,"['TEMPERATURE', 'jan', '16']",67.45059204101561,"['PRECIPITATION', 'jan', '16']"
469,274,"['2016', 'w02']",2016,201602,2016-01-09,1,22.354769706726106,"['TEMPERATURE', 'jan', '16']",67.45059204101561,"['PRECIPITATION', 'jan', '16']"
470,252,"['2016', 'w03']",2016,201603,2016-01-16,1,22.354769706726106,"['TEMPERATURE', 'jan', '16']",67.45059204101561,"['PRECIPITATION', 'jan', '16']"
471,262,"['2016', 'w04']",2016,201604,2016-01-23,1,22.354769706726106,"['TEMPERATURE', 'jan', '16']",67.45059204101561,"['PRECIPITATION', 'jan', '16']"
472,274,"['2016', 'w05']",2016,201605,2016-01-30,1,22.354769706726106,"['TEMPERATURE', 'jan', '16']",67.45059204101561,"['PRECIPITATION', 'jan', '16']"
473,266,"['2016', 'w06']",2016,201606,2016-02-06,2,22.6933422088623,"['TEMPERATURE', 'feb', '16']",46.29345703125,"['PRECIPITATION', 'feb', '16']"
474,234,"['2016', 'w07']",2016,201607,2016-02-13,2,22.6933422088623,"['TEMPERATURE', 'feb', '16']",46.29345703125,"['PRECIPITATION', 'feb', '16']"
475,258,"['2016', 'w08']",2016,201608,2016-02-20,2,22.6933422088623,"['TEMPERATURE', 'feb', '16']",46.29345703125,"['PRECIPITATION', 'feb', '16']"
476,272,"['2016', 'w09']",2016,201609,2016-02-27,2,22.6933422088623,"['TEMPERATURE', 'feb', '16']",46.29345703125,"['PRECIPITATION', 'feb', '16']"
477,189,"['2016', 'w10']",2016,201610,2016-03-05,3,22.0109806060791,"['TEMPERATURE', 'mar', '16']",126.497833251953,"['PRECIPITATION', 'mar', '16']"
478,237,"['2016', 'w11']",2016,201611,2016-03-12,3,22.0109806060791,"['TEMPERATURE', 'mar', '16']",126.497833251953,"['PRECIPITATION', 'mar', '16']"
479,272,"['2016', 'w12']",2016,201612,2016-03-19,3,22.0109806060791,"['TEMPERATURE', 'mar', '16']",126.497833251953,"['PRECIPITATION', 'mar', '16']"
480,342,"['2016', 'w13']",2016,201613,2016-03-26,3,22.0109806060791,"['TEMPERATURE', 'mar', '16']",126.497833251953,"['PRECIPITATION', 'mar', '16']"
481,303,"['2016', 'w14']",2016,201614,2016-04-02,4,22.4543056488037,"['TEMPERATURE', 'apr', '16']",249.590606689453,"['PRECIPITATION', 'apr', '16']"
482,372,"['2016', 'w15']",2016,201615,2016-04-09,4,22.4543056488037,"['TEMPERATURE', 'apr', '16']",249.590606689453,"['PRECIPITATION', 'apr', '16']"
483,353,"['2016', 'w16']",2016,201616,2016-04-16,4,22.4543056488037,"['TEMPERATURE', 'apr', '16']",249.590606689453,"['PRECIPITATION', 'apr', '16']"
484,343,"['2016', 'w17']",2016,201617,2016-04-23,4,22.4543056488037,"['TEMPERATURE', 'apr', '16']",249.590606689453,"['PRECIPITATION', 'apr', '16']"
485,417,"['2016', 'w18']",2016,201618,2016-04-30,4,22.4543056488037,"['TEMPERATURE', 'apr', '16']",249.590606689453,"['PRECIPITATION', 'apr', '16']"
486,447,"['2016', 'w19']",2016,201619,2016-05-07,5,22.202556610107397,"['TEMPERATURE', 'may', '16']",233.860794067383,"['PRECIPITATION', 'may', '16']"
487,464,"['2016', 'w20']",2016,201620,2016-05-14,5,22.202556610107397,"['TEMPERATURE', 'may', '16']",233.860794067383,"['PRECIPITATION', 'may', '16']"
488,467,"['2016', 'w21']",2016,201621,2016-05-21,5,22.202556610107397,"['TEMPERATURE', 'may', '16']",233.860794067383,"['PRECIPITATION', 'may', '16']"
489,474,"['2016', 'w22']",2016,201622,2016-05-28,5,22.202556610107397,"['TEMPERATURE', 'may', '16']",233.860794067383,"['PRECIPITATION', 'may', '16']"
490,515,"['2016', 'w23']",2016,201623,2016-06-04,6,22.1604499816895,"['TEMPERATURE', 'jun', '16']",118.415252685547,"['PRECIPITATION', 'jun', '16']"
491,527,"['2016', 'w24']",2016,201624,2016-06-11,6,22.1604499816895,"['TEMPERATURE', 'jun', '16']",118.415252685547,"['PRECIPITATION', 'jun', '16']"
492,527,"['2016', 'w25']",2016,201625,2016-06-18,6,22.1604499816895,"['TEMPERATURE', 'jun', '16']",118.415252685547,"['PRECIPITATION', 'jun', '16']"
493,514,"['2016', 'w26']",2016,201626,2016-06-25,6,22.1604499816895,"['TEMPERATURE', 'jun', '16']",118.415252685547,"['PRECIPITATION', 'jun', '16']"
494,592,"['2016', 'w27']",2016,201627,2016-07-02,7,22.1717872619629,"['TEMPERATURE', 'jul', '16']",177.19714355468795,"['PRECIPITATION', 'jul', '16']"
495,526,"['2016', 'w28']",2016,201628,2016-07-09,7,22.1717872619629,"['TEMPERATURE', 'jul', '16']",177.19714355468795,"['PRECIPITATION', 'jul', '16']"
496,461,"['2016', 'w29']",2016,201629,2016-07-16,7,22.1717872619629,"['TEMPERATURE', 'jul', '16']",177.19714355468795,"['PRECIPITATION', 'jul', '16']"
497,478,"['2016', 'w30']",2016,201630,2016-07-23,7,22.1717872619629,"['TEMPERATURE', 'jul', '16']",177.19714355468795,"['PRECIPITATION', 'jul', '16']"
498,501,"['2016', 'w31']",2016,201631,2016-07-30,7,22.1717872619629,"['TEMPERATURE', 'jul', '16']",177.19714355468795,"['PRECIPITATION', 'jul', '16']"
499,488,"['2016', 'w32']",2016,201632,2016-08-06,8,22.6003351211548,"['TEMPERATURE', 'aug', '16']",235.356658935547,"['PRECIPITATION', 'aug', '16']"
500,539,"['2016', 'w33']",2016,201633,2016-08-13,8,22.6003351211548,"['TEMPERATURE', 'aug', '16']",235.356658935547,"['PRECIPITATION', 'aug', '16']"
501,466,"['2016', 'w34']",2016,201634,2016-08-20,8,22.6003351211548,"['TEMPERATURE', 'aug', '16']",235.356658935547,"['PRECIPITATION', 'aug', '16']"
502,400,"['2016', 'w35']",2016,201635,2016-08-27,8,22.6003351211548,"['TEMPERATURE', 'aug', '16']",235.356658935547,"['PRECIPITATION', 'aug', '16']"
503,378,"['2016', 'w36']",2016,201636,2016-09-03,9,21.6453790664673,"['TEMPERATURE', 'sep', '16']",266.614624023438,"['PRECIPITATION', 'sep', '16']"
504,342,"['2016', 'w37']",2016,201637,2016-09-10,9,21.6453790664673,"['TEMPERATURE', 'sep', '16']",266.614624023438,"['PRECIPITATION', 'sep', '16']"
505,328,"['2016', 'w38']",2016,201638,2016-09-17,9,21.6453790664673,"['TEMPERATURE', 'sep', '16']",266.614624023438,"['PRECIPITATION', 'sep', '16']"
506,354,"['2016', 'w39']",2016,201639,2016-09-24,9,21.6453790664673,"['TEMPERATURE', 'sep', '16']",266.614624023438,"['PRECIPITATION', 'sep', '16']"
507,263,"['2016', 'w40']",2016,201640,2016-10-01,10,21.3013687133789,"['TEMPERATURE', 'oct', '16']",252.005187988281,"['PRECIPITATION', 'oct', '16']"
508,262,"['2016', 'w41']",2016,201641,2016-10-08,10,21.3013687133789,"['TEMPERATURE', 'oct', '16']",252.005187988281,"['PRECIPITATION', 'oct', '16']"
509,255,"['2016', 'w42']",2016,201642,2016-10-15,10,21.3013687133789,"['TEMPERATURE', 'oct', '16']",252.005187988281,"['PRECIPITATION', 'oct', '16']"
510,226,"['2016', 'w43']",2016,201643,2016-10-22,10,21.3013687133789,"['TEMPERATURE', 'oct', '16']",252.005187988281,"['PRECIPITATION', 'oct', '16']"
511,185,"['2016', 'w44']",2016,201644,2016-10-29,10,21.3013687133789,"['TEMPERATURE', 'oct', '16']",252.005187988281,"['PRECIPITATION', 'oct', '16']"
512,184,"['2016', 'w45']",2016,201645,2016-11-05,11,20.7652626037598,"['TEMPERATURE', 'nov', '16']",127.50354766845699,"['PRECIPITATION', 'nov', '16']"
513,192,"['2016', 'w46']",2016,201646,2016-11-12,11,20.7652626037598,"['TEMPERATURE', 'nov', '16']",127.50354766845699,"['PRECIPITATION', 'nov', '16']"
514,181,"['2016', 'w47']",2016,201647,2016-11-19,11,20.7652626037598,"['TEMPERATURE', 'nov', '16']",127.50354766845699,"['PRECIPITATION', 'nov', '16']"
515,143,"['2016', 'w48']",2016,201648,2016-11-26,11,20.7652626037598,"['TEMPERATURE', 'nov', '16']",127.50354766845699,"['PRECIPITATION', 'nov', '16']"
516,116,"['2016', 'w49']",2016,201649,2016-12-03,12,20.966388702392603,"['TEMPERATURE', 'dec', '16']",149.539245605469,"['PRECIPITATION', 'dec', '16']"
517,124,"['2016', 'w50']",2016,201650,2016-12-10,12,20.966388702392603,"['TEMPERATURE', 'dec', '16']",149.539245605469,"['PRECIPITATION', 'dec', '16']"
518,122,"['2016', 'w51']",2016,201651,2016-12-17,12,20.966388702392603,"['TEMPERATURE', 'dec', '16']",149.539245605469,"['PRECIPITATION', 'dec', '16']"
519,110,"['2016', 'w52']",2016,201652,2016-12-24,12,20.966388702392603,"['TEMPERATURE', 'dec', '16']",149.539245605469,"['PRECIPITATION', 'dec', '16']"
520,89,"['2017', 'w01']",2017,201701,2017-01-07,1,20.7753419876099,"['TEMPERATURE', 'jan', '17']",93.14260864257808,"['PRECIPITATION', 'jan', '17']"
521,99,"['2017', 'w02']",2017,201702,2017-01-07,1,20.7753419876099,"['TEMPERATURE', 'jan', '17']",93.14260864257808,"['PRECIPITATION', 'jan', '17']"
522,78,"['2017', 'w03']",2017,201703,2017-01-14,1,20.7753419876099,"['TEMPERATURE', 'jan', '17']",93.14260864257808,"['PRECIPITATION', 'jan', '17']"
523,69,"['2017', 'w04']",2017,201704,2017-01-21,1,20.7753419876099,"['TEMPERATURE', 'jan', '17']",93.14260864257808,"['PRECIPITATION', 'jan', '17']"
524,57,"['2017', 'w05']",2017,201705,2017-01-28,1,20.7753419876099,"['TEMPERATURE', 'jan', '17']",93.14260864257808,"['PRECIPITATION', 'jan', '17']"
525,52,"['2017', 'w06']",2017,201706,2017-02-04,2,21.256710529327396,"['TEMPERATURE', 'feb', '17']",111.02529907226601,"['PRECIPITATION', 'feb', '17']"
526,47,"['2017', 'w07']",2017,201707,2017-02-11,2,21.256710529327396,"['TEMPERATURE', 'feb', '17']",111.02529907226601,"['PRECIPITATION', 'feb', '17']"
527,51,"['2017', 'w08']",2017,201708,2017-02-18,2,21.256710529327396,"['TEMPERATURE', 'feb', '17']",111.02529907226601,"['PRECIPITATION', 'feb', '17']"
528,50,"['2017', 'w09']",2017,201709,2017-02-25,2,21.256710529327396,"['TEMPERATURE', 'feb', '17']",111.02529907226601,"['PRECIPITATION', 'feb', '17']"
529,48,"['2017', 'w10']",2017,201710,2017-03-04,3,21.156813621521,"['TEMPERATURE', 'mar', '17']",113.966262817383,"['PRECIPITATION', 'mar', '17']"
530,40,"['2017', 'w11']",2017,201711,2017-03-11,3,21.156813621521,"['TEMPERATURE', 'mar', '17']",113.966262817383,"['PRECIPITATION', 'mar', '17']"
531,42,"['2017', 'w12']",2017,201712,2017-03-18,3,21.156813621521,"['TEMPERATURE', 'mar', '17']",113.966262817383,"['PRECIPITATION', 'mar', '17']"
532,41,"['2017', 'w13']",2017,201713,2017-03-25,3,21.156813621521,"['TEMPERATURE', 'mar', '17']",113.966262817383,"['PRECIPITATION', 'mar', '17']"
533,56,"['2017', 'w14']",2017,201714,2017-04-01,4,21.9263544082642,"['TEMPERATURE', 'apr', '17']",218.512985229492,"['PRECIPITATION', 'apr', '17']"
534,43,"['2017', 'w15']",2017,201715,2017-04-08,4,21.9263544082642,"['TEMPERATURE', 'apr', '17']",218.512985229492,"['PRECIPITATION', 'apr', '17']"
535,57,"['2017', 'w16']",2017,201716,2017-04-15,4,21.9263544082642,"['TEMPERATURE', 'apr', '17']",218.512985229492,"['PRECIPITATION', 'apr', '17']"
536,38,"['2017', 'w17']",2017,201717,2017-04-22,4,21.9263544082642,"['TEMPERATURE', 'apr', '17']",218.512985229492,"['PRECIPITATION', 'apr', '17']"
537,37,"['2017', 'w18']",2017,201718,2017-04-29,4,21.9263544082642,"['TEMPERATURE', 'apr', '17']",218.512985229492,"['PRECIPITATION', 'apr', '17']"
538,40,"['2017', 'w19']",2017,201719,2017-05-06,5,21.574604988098105,"['TEMPERATURE', 'may', '17']",192.741973876953,"['PRECIPITATION', 'may', '17']"
539,46,"['2017', 'w20']",2017,201720,2017-05-13,5,21.574604988098105,"['TEMPERATURE', 'may', '17']",192.741973876953,"['PRECIPITATION', 'may', '17']"
540,47,"['2017', 'w21']",2017,201721,2017-05-20,5,21.574604988098105,"['TEMPERATURE', 'may', '17']",192.741973876953,"['PRECIPITATION', 'may', '17']"
541,42,"['2017', 'w22']",2017,201722,2017-05-27,5,21.574604988098105,"['TEMPERATURE', 'may', '17']",192.741973876953,"['PRECIPITATION', 'may', '17']"
542,33,"['2017', 'w23']",2017,201723,2017-06-03,6,21.4643564224243,"['TEMPERATURE', 'jun', '17']",185.905487060547,"['PRECIPITATION', 'jun', '17']"
543,39,"['2017', 'w24']",2017,201724,2017-06-10,6,21.4643564224243,"['TEMPERATURE', 'jun', '17']",185.905487060547,"['PRECIPITATION', 'jun', '17']"
544,24,"['2017', 'w25']",2017,201725,2017-06-17,6,21.4643564224243,"['TEMPERATURE', 'jun', '17']",185.905487060547,"['PRECIPITATION', 'jun', '17']"
545,38,"['2017', 'w26']",2017,201726,2017-06-24,6,21.4643564224243,"['TEMPERATURE', 'jun', '17']",185.905487060547,"['PRECIPITATION', 'jun', '17']"
546,51,"['2017', 'w27']",2017,201727,2017-07-01,7,22.1515617370605,"['TEMPERATURE', 'jul', '17']",109.11679077148399,"['PRECIPITATION', 'jul', '17']"
547,50,"['2017', 'w28']",2017,201728,2017-07-08,7,22.1515617370605,"['TEMPERATURE', 'jul', '17']",109.11679077148399,"['PRECIPITATION', 'jul', '17']"
548,38,"['2017', 'w29']",2017,201729,2017-07-15,7,22.1515617370605,"['TEMPERATURE', 'jul', '17']",109.11679077148399,"['PRECIPITATION', 'jul', '17']"
549,36,"['2017', 'w30']",2017,201730,2017-07-22,7,22.1515617370605,"['TEMPERATURE', 'jul', '17']",109.11679077148399,"['PRECIPITATION', 'jul', '17']"
550,38,"['2017', 'w31']",2017,201731,2017-07-29,7,22.1515617370605,"['TEMPERATURE', 'jul', '17']",109.11679077148399,"['PRECIPITATION', 'jul', '17']"
551,27,"['2017', 'w32']",2017,201732,2017-08-05,8,21.2206473350525,"['TEMPERATURE', 'aug', '17']",323.284515380859,"['PRECIPITATION', 'aug', '17']"
552,14,"['2017', 'w33']",2017,201733,2017-08-12,8,21.2206473350525,"['TEMPERATURE', 'aug', '17']",323.284515380859,"['PRECIPITATION', 'aug', '17']"
553,44,"['2017', 'w34']",2017,201734,2017-08-19,8,21.2206473350525,"['TEMPERATURE', 'aug', '17']",323.284515380859,"['PRECIPITATION', 'aug', '17']"
554,29,"['2017', 'w35']",2017,201735,2017-08-26,8,21.2206473350525,"['TEMPERATURE', 'aug', '17']",323.284515380859,"['PRECIPITATION', 'aug', '17']"
555,31,"['2017', 'w36']",2017,201736,2017-09-02,9,21.848070144653306,"['TEMPERATURE', 'sep', '17']",248.888854980469,"['PRECIPITATION', 'sep', '17']"
556,39,"['2017', 'w37']",2017,201737,2017-09-09,9,21.848070144653306,"['TEMPERATURE', 'sep', '17']",248.888854980469,"['PRECIPITATION', 'sep', '17']"
557,37,"['2017', 'w38']",2017,201738,2017-09-16,9,21.848070144653306,"['TEMPERATURE', 'sep', '17']",248.888854980469,"['PRECIPITATION', 'sep', '17']"
558,42,"['2017', 'w39']",2017,201739,2017-09-23,9,21.848070144653306,"['TEMPERATURE', 'sep', '17']",248.888854980469,"['PRECIPITATION', 'sep', '17']"
559,31,"['2017', 'w40']",2017,201740,2017-09-30,9,21.848070144653306,"['TEMPERATURE', 'sep', '17']",248.888854980469,"['PRECIPITATION', 'sep', '17']"
560,29,"['2017', 'w41']",2017,201741,2017-10-07,10,21.0552749633789,"['TEMPERATURE', 'oct', '17']",318.701873779297,"['PRECIPITATION', 'oct', '17']"
561,27,"['2017', 'w42']",2017,201742,2017-10-14,10,21.0552749633789,"['TEMPERATURE', 'oct', '17']",318.701873779297,"['PRECIPITATION', 'oct', '17']"
562,27,"['2017', 'w43']",2017,201743,2017-10-21,10,21.0552749633789,"['TEMPERATURE', 'oct', '17']",318.701873779297,"['PRECIPITATION', 'oct', '17']"
