,cases_medellin,DATA,YEAR,YearWeek,LastDayWeek,MONTH,temperature,percipitation_medellin,percipitation_medellin_rural,percipitation_medellin_urbano
254,11,"['2011', 'w47']",2011,201147,2011-11-19,11,25.08807142857143,86.05555358930093,98.49914199073534,79.97482448192912
255,9,"['2011', 'w48']",2011,201148,2011-11-26,11,25.893285714285717,74.59346596078638,75.04451906969007,74.52341888497729
256,14,"['2011', 'w49']",2011,201149,2011-12-03,12,22.434214285714283,38.53574240606794,38.84700775054343,38.27967147345936
257,14,"['2011', 'w50']",2011,201150,2011-12-10,12,19.965,70.60341372553185,83.13112453976692,65.00603057922572
258,17,"['2011', 'w51']",2011,201151,2011-12-17,12,24.392142857142854,42.04234465149032,30.99979546864827,47.56786413280242
259,22,"['2011', 'w52']",2011,201152,2011-12-24,12,22.234928571428576,59.01660578904541,55.9789505806522,59.96763175419712
260,16,"['2012', 'w01']",2012,201201,2012-01-07,1,23.421285714285712,38.04187394551514,39.58679721228743,37.30965932542031
261,14,"['2012', 'w02']",2012,201202,2012-01-07,1,23.421285714285712,38.04187394551514,39.58679721228743,37.30965932542031
262,18,"['2012', 'w03']",2012,201203,2012-01-14,1,24.03942857142857,4.579539330037274,5.112216591028776,4.208911970558516
263,12,"['2012', 'w04']",2012,201204,2012-01-21,1,22.868428571428577,51.51111539481037,57.43266559315189,48.80339029863341
264,13,"['2012', 'w05']",2012,201205,2012-01-28,1,21.051142857142857,8.333172566515694,8.394996043679793,8.301401691480514
265,8,"['2012', 'w06']",2012,201206,2012-02-04,2,24.335,2.589455983342059,0.0,3.760650295073833
266,4,"['2012', 'w07']",2012,201207,2012-02-11,2,25.50671428571428,30.90714996040282,31.0615098250661,30.77589976371975
267,12,"['2012', 'w08']",2012,201208,2012-02-18,2,22.497,0.1025034452041944,0.0733494191929914,0.1109816065622032
268,15,"['2012', 'w09']",2012,201209,2012-02-25,2,23.51014285714286,7.79665509899884,9.87821570087746,6.850938615448977
269,14,"['2012', 'w10']",2012,201210,2012-03-03,3,24.002714285714283,26.32057597090456,26.56546785382257,26.25433409574929
270,16,"['2012', 'w11']",2012,201211,2012-03-10,3,23.663071428571428,37.7457568223011,37.35727264362832,37.88086727354505
271,13,"['2012', 'w12']",2012,201212,2012-03-17,3,22.87364285714286,30.46812554239398,29.94681046089688,30.68523273900014
272,8,"['2012', 'w13']",2012,201213,2012-03-24,3,23.697,49.02437656888161,52.38599753402857,47.52387035363311
273,18,"['2012', 'w14']",2012,201214,2012-03-31,3,24.4045,29.72325797865682,29.56849897633428,29.85189798326667
274,10,"['2012', 'w15']",2012,201215,2012-04-07,4,24.91907142857142,108.7226744405996,118.7640758357762,103.7876602142229
275,9,"['2012', 'w16']",2012,201216,2012-04-14,4,22.56642857142857,55.2942016209068,50.9733054091965,57.43317179964224
276,10,"['2012', 'w17']",2012,201217,2012-04-21,4,23.571928571428572,96.94263055530892,101.895931033351,94.8547910880605
277,10,"['2012', 'w18']",2012,201218,2012-04-28,4,25.413071428571428,84.51028377845628,87.69165355249304,83.0271667427973
278,15,"['2012', 'w19']",2012,201219,2012-05-05,5,24.492785714285716,74.62511236563711,75.35389613322015,74.243978021123
279,13,"['2012', 'w20']",2012,201220,2012-05-12,5,24.712285714285716,39.04570554903769,43.05192783627533,37.11364740669181
280,9,"['2012', 'w21']",2012,201221,2012-05-19,5,25.04542857142857,40.22429072194211,37.11467027641149,41.66018247899659
281,9,"['2012', 'w22']",2012,201222,2012-05-26,5,24.364142857142852,51.00014094047281,50.85780133855515,50.82688838527837
282,19,"['2012', 'w23']",2012,201223,2012-06-02,6,22.262785714285712,11.30477173808098,11.91465170003366,11.05168984597976
283,8,"['2012', 'w24']",2012,201224,2012-06-09,6,24.20957142857143,10.3259835823269,9.94655901590983,10.49715622480309
284,15,"['2012', 'w25']",2012,201225,2012-06-16,6,24.208500000000004,61.88395525350347,57.63447509756411,64.17505926298439
285,13,"['2012', 'w26']",2012,201226,2012-06-23,6,23.92142857142857,16.68961335102064,18.22882048127732,16.0377023496759
286,13,"['2012', 'w27']",2012,201227,2012-06-30,6,20.49521428571429,18.38621725312381,17.73319536741229,18.62748439995521
287,13,"['2012', 'w28']",2012,201228,2012-07-07,7,21.108,31.33406942039822,31.23815576350632,31.42688411999186
288,13,"['2012', 'w29']",2012,201229,2012-07-14,7,22.329785714285716,44.25871144478937,45.86287952678791,43.64085848511906
289,15,"['2012', 'w30']",2012,201230,2012-07-21,7,21.999285714285712,7.333057930969544,6.059863099441436,7.899575105555561
290,12,"['2012', 'w31']",2012,201231,2012-07-28,7,23.68157142857143,15.58238948829853,14.95606452543378,15.90749547153438
291,13,"['2012', 'w32']",2012,201232,2012-08-04,8,24.943571428571428,27.88698498109286,30.12049792814946,26.8265174948841
292,13,"['2012', 'w33']",2012,201233,2012-08-11,8,23.402785714285717,37.18076394979364,30.99605693264284,40.18607705886211
293,17,"['2012', 'w34']",2012,201234,2012-08-18,8,20.153,56.93995917295249,52.7969328728275,59.11405769892788
294,10,"['2012', 'w35']",2012,201235,2012-08-25,8,23.987,63.86680167058716,62.86548738341401,64.39012737788191
295,24,"['2012', 'w36']",2012,201236,2012-09-01,9,22.446642857142855,9.199490262674367,9.46007691535397,9.061899409490987
296,18,"['2012', 'w37']",2012,201237,2012-09-08,9,27.09842857142857,6.498810208491411,6.55687003377555,6.444984642518769
297,18,"['2012', 'w38']",2012,201238,2012-09-15,9,26.758857142857146,21.28226376073088,22.24796975165749,20.82102953310406
298,15,"['2012', 'w39']",2012,201239,2012-09-22,9,29.81942857142857,41.023925225191,40.42778643271773,41.27808919368533
299,16,"['2012', 'w40']",2012,201240,2012-09-29,9,25.881357142857148,18.64474838185145,19.31795750585731,18.26257797479629
300,21,"['2012', 'w41']",2012,201241,2012-10-06,10,24.886142857142854,42.66555708778559,42.62842157520534,42.61256085295195
301,22,"['2012', 'w42']",2012,201242,2012-10-13,10,26.132571428571428,49.69266606536908,51.77589846947343,48.69305417493942
302,15,"['2012', 'w43']",2012,201243,2012-10-20,10,29.24,78.81414284438026,81.11465473359335,77.7282785264724
303,14,"['2012', 'w44']",2012,201244,2012-10-27,10,25.5855,60.52450358709503,66.55898370282087,57.53507312940895
304,14,"['2012', 'w45']",2012,201245,2012-11-03,11,21.65142857142857,42.22718241518988,41.32692092351868,42.62445597648622
305,12,"['2012', 'w46']",2012,201246,2012-11-10,11,23.83514285714286,21.01273219275159,21.91047540402067,20.52485376563641
306,16,"['2012', 'w47']",2012,201247,2012-11-17,11,26.228428571428577,59.01524927295316,59.90808169553821,58.23495062513088
307,25,"['2012', 'w48']",2012,201248,2012-11-24,11,25.82185714285714,59.41339585484391,59.10116933094707,59.92673604357133
308,10,"['2012', 'w49']",2012,201249,2012-12-01,12,23.302142857142854,43.83475515560794,42.31578235902649,44.43871750722238
309,17,"['2012', 'w50']",2012,201250,2012-12-08,12,21.592214285714284,30.2318519398297,31.9595854971144,29.45585561170491
310,11,"['2012', 'w51']",2012,201251,2012-12-15,12,21.928714285714282,13.98610511890936,12.43491761442544,14.71491920040288
311,5,"['2012', 'w52']",2012,201252,2012-12-22,12,20.77642857142857,0.0,0.0,0.0
312,29,"['2013', 'w01']",2013,201301,2013-01-05,1,22.715785714285712,0.0,0.0,0.0
313,46,"['2013', 'w02']",2013,201302,2013-01-12,1,24.784000000000002,0.0,0.0,0.0
314,31,"['2013', 'w03']",2013,201303,2013-01-19,1,21.10878571428572,19.5566393783856,20.92243423415843,18.8809163388856
315,37,"['2013', 'w04']",2013,201304,2013-01-26,1,23.461142857142853,11.59663364605593,12.18515464395717,11.29014586133694
316,41,"['2013', 'w05']",2013,201305,2013-02-02,2,20.16092857142857,0.0,0.0,0.0
317,41,"['2013', 'w06']",2013,201306,2013-02-09,2,24.856642857142862,69.28864095396281,79.06822877782554,64.47517608458843
318,32,"['2013', 'w07']",2013,201307,2013-02-16,2,23.654571428571426,7.214953136082622,3.675067188428796,8.95097358379889
319,39,"['2013', 'w08']",2013,201308,2013-02-23,2,25.301357142857146,22.72092423097137,22.48042496621321,22.95141046189387
320,50,"['2013', 'w09']",2013,201309,2013-03-02,3,24.234214285714284,27.38893512458042,32.64123496848028,24.73736218596817
321,43,"['2013', 'w10']",2013,201310,2013-03-09,3,25.959285714285713,9.164093384393318,8.629280256764325,9.392135021938097
322,46,"['2013', 'w11']",2013,201311,2013-03-16,3,27.829785714285716,16.681926148117,17.43147009328943,16.3082760398541
323,52,"['2013', 'w12']",2013,201312,2013-03-23,3,23.69721428571429,59.66160961019789,61.2847614739828,58.89864161955109
324,38,"['2013', 'w13']",2013,201313,2013-03-30,3,29.333142857142857,25.27861553987821,24.47520973405977,25.69416448123958
325,58,"['2013', 'w14']",2013,201314,2013-04-06,4,24.837714285714284,15.79845140583517,15.01953883723936,16.1496522540893
326,59,"['2013', 'w15']",2013,201315,2013-04-13,4,26.679428571428577,24.33172010596011,24.73969656649419,24.18593893505017
327,53,"['2013', 'w16']",2013,201316,2013-04-20,4,26.14128571428571,47.33130695947122,44.81405350770351,48.53357660682924
328,48,"['2013', 'w17']",2013,201317,2013-04-27,4,24.750714285714285,52.18000652755428,47.81534697399048,54.24142498073229
329,45,"['2013', 'w18']",2013,201318,2013-05-04,5,23.901714285714284,69.29930794600511,69.4577156688856,69.07603726704187
330,41,"['2013', 'w19']",2013,201319,2013-05-11,5,25.586785714285718,43.13010358576977,41.83626589107052,43.6188658118248
331,62,"['2013', 'w20']",2013,201320,2013-05-18,5,26.6675,50.64868816686294,53.08262973868329,49.46336621527278
332,46,"['2013', 'w21']",2013,201321,2013-05-25,5,26.00164285714286,96.96771710730773,92.57352907807356,98.87286681144609
333,60,"['2013', 'w22']",2013,201322,2013-06-01,6,23.51257142857143,44.53205950141179,43.25250422390187,45.11277578194206
334,61,"['2013', 'w23']",2013,201323,2013-06-08,6,20.88842857142857,11.46124913601354,11.44569190423846,11.47848566704934
335,66,"['2013', 'w24']",2013,201324,2013-06-15,6,22.57092857142857,42.80590457706909,41.4390638127995,43.51521485289302
336,68,"['2013', 'w25']",2013,201325,2013-06-22,6,21.5125,22.99987533946468,22.77450664147087,23.15438921178153
337,46,"['2013', 'w26']",2013,201326,2013-06-29,6,23.78835714285714,55.89493081468761,54.90702169621048,56.49434482307609
338,51,"['2013', 'w27']",2013,201327,2013-07-06,7,22.885857142857148,16.09540584813321,16.06146856828588,16.29608657742859
339,63,"['2013', 'w28']",2013,201328,2013-07-13,7,23.7965,26.1768662766121,26.33369620767768,25.97172860142288
340,45,"['2013', 'w29']",2013,201329,2013-07-20,7,24.19742857142857,6.735152999811058,6.505355322188226,6.874033436589285
341,46,"['2013', 'w30']",2013,201330,2013-07-27,7,24.76871428571428,10.15432221998313,10.08129673914057,10.17044639940109
342,30,"['2013', 'w31']",2013,201331,2013-08-03,8,22.38192857142857,23.53389710846839,23.68742700394801,23.36065852171784
343,41,"['2013', 'w32']",2013,201332,2013-08-10,8,23.604857142857146,60.22926168071267,56.38951546143795,62.21579872304147
344,44,"['2013', 'w33']",2013,201333,2013-08-17,8,24.234928571428572,60.18003114159922,59.48942982447895,60.6081587275234
345,54,"['2013', 'w34']",2013,201334,2013-08-24,8,25.206857142857146,40.55305806564817,40.43607967533352,40.59807309601285
346,36,"['2013', 'w35']",2013,201335,2013-08-31,8,25.78871428571428,21.36026092940165,18.82935913104366,22.53243932220914
347,40,"['2013', 'w36']",2013,201336,2013-09-07,9,27.000571428571426,70.41817943144657,72.88581707074447,69.19623377760617
348,34,"['2013', 'w37']",2013,201337,2013-09-14,9,23.879285714285718,25.90738275882494,24.81236649803493,26.35059674606411
349,39,"['2013', 'w38']",2013,201338,2013-09-21,9,25.791285714285717,15.37944000733479,16.08551283136082,15.00567291871123
350,41,"['2013', 'w39']",2013,201339,2013-09-28,9,23.464714285714283,45.47021408696303,45.92910965110945,45.14220274522764
351,43,"['2013', 'w40']",2013,201340,2013-10-05,10,26.195785714285716,65.27456844191873,66.40494967981239,64.73839213366902
352,42,"['2013', 'w41']",2013,201341,2013-10-12,10,25.589714285714287,35.1604793416648,34.98644133765917,35.17421185598461
353,48,"['2013', 'w42']",2013,201342,2013-10-19,10,20.145928571428573,75.34539922655796,75.25172043675963,75.30503203103301
354,48,"['2013', 'w43']",2013,201343,2013-10-26,10,22.098428571428574,38.21144779392683,39.71997437454077,37.62453997747614
355,40,"['2013', 'w44']",2013,201344,2013-11-02,11,24.21007142857143,28.64893098955883,29.8239664727363,28.08395940776265
356,48,"['2013', 'w45']",2013,201345,2013-11-09,11,23.830928571428572,92.21008696860326,94.00788860689616,91.19479838205041
357,37,"['2013', 'w46']",2013,201346,2013-11-16,11,24.118571428571425,21.30382189069906,22.50088894563021,20.83604447119826
358,46,"['2013', 'w47']",2013,201347,2013-11-23,11,25.50857142857143,60.11986085996549,50.78267966376411,64.41952415912523
359,41,"['2013', 'w48']",2013,201348,2013-11-30,11,25.312857142857148,45.22170462400493,50.56140958583298,42.86800239698603
360,38,"['2013', 'w49']",2013,201349,2013-12-07,12,23.875571428571426,48.01255718003476,60.13250525746368,42.40323436544576
361,48,"['2013', 'w50']",2013,201350,2013-12-14,12,23.755714285714287,20.37555443261594,18.35718721260771,21.25682074761172
362,38,"['2013', 'w51']",2013,201351,2013-12-21,12,24.476714285714284,33.41809670562166,31.15613756502308,34.42883529575592
363,23,"['2013', 'w52']",2013,201352,2013-12-28,12,19.415357142857143,0.0424512157090766,0.02597112056713749,0.04932130236144459
364,49,"['2014', 'w01']",2014,201401,2014-01-04,1,23.294142857142862,5.118434168610177,0.3520172635138323,7.25755666899025
365,57,"['2014', 'w02']",2014,201402,2014-01-11,1,21.166642857142858,39.55263078295575,43.05815781118789,37.81614654895363
366,61,"['2014', 'w03']",2014,201403,2014-01-18,1,23.71792857142857,0.0,0.0,0.0
367,59,"['2014', 'w04']",2014,201404,2014-01-25,1,22.6795,15.69678322981222,14.13147552946339,16.46663930284867
368,39,"['2014', 'w05']",2014,201405,2014-02-01,2,22.031285714285712,12.90592683995741,13.29183086450549,12.74067067137552
369,38,"['2014', 'w06']",2014,201406,2014-02-08,2,21.444142857142857,1.300415201271476,1.876914716803509,0.9974806400614048
370,40,"['2014', 'w07']",2014,201407,2014-02-15,2,24.345785714285718,10.03995911817496,8.616162318538352,10.76796773529927
371,33,"['2014', 'w08']",2014,201408,2014-02-22,2,22.77042857142857,25.38569133814874,26.64445705920602,24.69902674222211
372,30,"['2014', 'w09']",2014,201409,2014-03-01,3,24.499071428571426,62.57294398670474,66.33304954289238,60.67929942542259
373,25,"['2014', 'w10']",2014,201410,2014-03-08,3,21.43478571428572,57.97814802971355,58.20241292847528,57.82426058130527
374,37,"['2014', 'w11']",2014,201411,2014-03-15,3,21.035857142857143,24.94446279071813,24.76443411417053,24.93762205368882
375,32,"['2014', 'w12']",2014,201412,2014-03-22,3,25.05357142857143,11.92906773052709,11.91314014098495,11.89275389067623
376,29,"['2014', 'w13']",2014,201413,2014-03-29,3,25.31092857142857,10.27919621521811,11.9226716797133,9.571778620492427
377,34,"['2014', 'w14']",2014,201414,2014-04-05,4,24.934857142857147,16.95912287458166,17.08688800116092,16.93332222711056
378,32,"['2014', 'w15']",2014,201415,2014-04-12,4,25.347214285714283,7.140461118026993,8.380994601871656,6.496686890147149
379,27,"['2014', 'w16']",2014,201416,2014-04-19,4,24.45642857142857,40.238588429898,37.71360893042191,41.61849282990902
380,43,"['2014', 'w17']",2014,201417,2014-04-26,4,24.394,82.71829284336923,84.30757119206416,81.92514893625855
381,44,"['2014', 'w18']",2014,201418,2014-05-03,5,23.70285714285714,42.51413245180025,41.38410361055014,42.96754042927278
382,35,"['2014', 'w19']",2014,201419,2014-05-10,5,22.92,39.37334501223705,37.37150339135802,40.18463021812089
383,29,"['2014', 'w20']",2014,201420,2014-05-17,5,24.795214285714287,46.55705364535146,47.2843493991428,46.01265430559806
384,29,"['2014', 'w21']",2014,201421,2014-05-24,5,26.084,43.90432980628384,42.09809806473589,44.76829973185828
385,28,"['2014', 'w22']",2014,201422,2014-05-31,5,25.379357142857142,55.7236013531459,54.01036604498896,56.45249075233391
386,45,"['2014', 'w23']",2014,201423,2014-06-07,6,23.896500000000003,30.14861969675207,25.90815209881695,32.09030976568887
387,44,"['2014', 'w24']",2014,201424,2014-06-14,6,27.185357142857143,25.45722088614974,26.44878600023795,25.12096815284239
388,31,"['2014', 'w25']",2014,201425,2014-06-21,6,23.117571428571434,10.3771011236342,8.909869510597654,11.12961153620427
389,44,"['2014', 'w26']",2014,201426,2014-06-28,6,23.624214285714288,31.03857777303935,28.96741911155591,32.10593800708789
390,77,"['2014', 'w27']",2014,201427,2014-07-05,7,23.82385714285714,27.11663253610072,28.1140746563529,26.61243581509371
391,56,"['2014', 'w28']",2014,201428,2014-07-12,7,25.98992857142857,10.04797513804628,9.948467093792512,10.09816062844128
392,69,"['2014', 'w29']",2014,201429,2014-07-19,7,25.287142857142854,2.407403393873894,2.711271508016448,2.267827505529474
393,76,"['2014', 'w30']",2014,201430,2014-07-26,7,23.68228571428571,3.621650841574237,3.584797154359771,3.644942028779503
394,112,"['2014', 'w31']",2014,201431,2014-08-02,8,22.485428571428574,17.62748300871063,17.37894007180624,17.73105693782142
395,97,"['2014', 'w32']",2014,201432,2014-08-09,8,20.958571428571428,45.26306493035315,42.70375722203278,46.39168034354481
396,98,"['2014', 'w33']",2014,201433,2014-08-16,8,22.96592857142857,37.29767042149943,35.36713950369093,38.28515716173233
397,82,"['2014', 'w34']",2014,201434,2014-08-23,8,25.899285714285718,20.96719962957157,19.93267580253491,21.40388413033354
398,88,"['2014', 'w35']",2014,201435,2014-08-30,8,24.111428571428572,35.91220750924687,35.54833004670442,36.16089424737003
399,126,"['2014', 'w36']",2014,201436,2014-09-06,9,24.10085714285714,25.67508763794046,24.85992014235345,26.00720768587305
400,123,"['2014', 'w37']",2014,201437,2014-09-13,9,25.35235714285714,43.95916608459801,48.95963436854635,41.45564104963881
401,117,"['2014', 'w38']",2014,201438,2014-09-20,9,25.330785714285717,43.62984417408084,43.72919594078248,43.46552940989854
402,112,"['2014', 'w39']",2014,201439,2014-09-27,9,27.053785714285716,25.48253521298729,26.84432281917996,24.74959109715365
403,96,"['2014', 'w40']",2014,201440,2014-10-04,10,26.29242857142857,17.54064613479041,16.75779130263029,17.78203487538416
404,95,"['2014', 'w41']",2014,201441,2014-10-11,10,28.707571428571423,91.96638456591306,93.94920287385654,91.03507879097528
405,68,"['2014', 'w42']",2014,201442,2014-10-18,10,25.098142857142854,42.66184895790158,40.04176391057923,43.79751870172834
406,89,"['2014', 'w43']",2014,201443,2014-10-25,10,25.97742857142857,49.98167711703445,50.69113503124403,49.61901002903597
407,76,"['2014', 'w44']",2014,201444,2014-11-01,11,26.56,48.99910150971957,47.76508930316869,49.72360885012041
408,68,"['2014', 'w45']",2014,201445,2014-11-08,11,23.381071428571428,46.99754187010996,53.39017280265329,43.40245099067688
409,68,"['2014', 'w46']",2014,201446,2014-11-15,11,23.94271428571429,65.07276725708797,62.90584783876576,66.40158541880616
410,57,"['2014', 'w47']",2014,201447,2014-11-22,11,23.518428571428572,7.309715783528263,6.912467553880479,7.489640592872551
411,44,"['2014', 'w48']",2014,201448,2014-11-29,11,21.538214285714282,25.95646615067541,26.1786775920702,25.77125106689033
412,74,"['2014', 'w49']",2014,201449,2014-12-06,12,23.75557142857143,38.66555729950822,41.54181492409269,37.34052175310775
413,61,"['2014', 'w50']",2014,201450,2014-12-13,12,25.580928571428572,74.49498610156138,71.58995970527907,75.65358954853967
414,75,"['2014', 'w51']",2014,201451,2014-12-20,12,24.458714285714283,9.15116360552011,9.378245937651483,9.055340723707042
415,63,"['2014', 'w52']",2014,201452,2014-12-27,12,23.396642857142854,0.0,0.0,0.0
416,104,"['2015', 'w01']",2015,201501,2015-01-03,1,22.66407142857143,0.0,0.0,0.0
417,75,"['2015', 'w02']",2015,201502,2015-01-10,1,24.018428571428572,0.0,0.0,0.0
418,58,"['2015', 'w03']",2015,201503,2015-01-17,1,16.11185714285714,5.673355301384375,6.352721723611804,5.373985701690026
419,49,"['2015', 'w04']",2015,201504,2015-01-24,1,22.049714285714288,19.03748158894983,19.76869841693104,18.65153296343777
420,55,"['2015', 'w05']",2015,201505,2015-01-31,1,23.298785714285717,9.110580046607659,8.470382087587735,9.373492617836785
421,37,"['2015', 'w06']",2015,201506,2015-02-07,2,14.783285714285713,29.81118326569688,30.01857593393557,29.61277437570992
422,40,"['2015', 'w07']",2015,201507,2015-02-14,2,15.829928571428573,16.51531342155784,15.83743059185968,16.77936318270657
423,31,"['2015', 'w08']",2015,201508,2015-02-21,2,24.401214285714282,9.43197232503644,11.3655424270077,8.491123779323123
424,45,"['2015', 'w09']",2015,201509,2015-02-28,2,24.285,9.974358250051079,11.62557275099455,9.190537535597425
425,27,"['2015', 'w10']",2015,201510,2015-03-07,3,24.593357142857148,17.79289796340337,18.11917088964711,17.61195498781467
426,34,"['2015', 'w11']",2015,201511,2015-03-14,3,26.429714285714287,5.800419057688227,5.996033378269361,5.717502294494472
427,36,"['2015', 'w12']",2015,201512,2015-03-21,3,27.083214285714288,42.01557249632803,43.76906096555184,41.17936069670074
428,31,"['2015', 'w13']",2015,201513,2015-03-28,3,25.920357142857146,8.920558402753674,6.951503535054156,9.766105818529741
429,34,"['2015', 'w14']",2015,201514,2015-04-04,4,22.78192857142857,39.53711492301389,41.18308128849896,38.70962785351168
430,31,"['2015', 'w15']",2015,201515,2015-04-11,4,23.611285714285717,43.69266028917822,41.63177829641074,44.6114869302566
431,19,"['2015', 'w16']",2015,201516,2015-04-18,4,27.465499999999995,41.84587167643024,40.29019054859733,42.63831897066274
432,16,"['2015', 'w17']",2015,201517,2015-04-25,4,25.18285714285714,40.55353347259612,41.82325210571288,39.86862321151506
433,30,"['2015', 'w18']",2015,201518,2015-05-02,5,27.367071428571425,6.5179588499509,6.759199429710131,6.360028013122191
434,28,"['2015', 'w19']",2015,201519,2015-05-09,5,26.07992857142857,24.50990874173892,22.86808823168566,25.20226730748054
435,30,"['2015', 'w20']",2015,201520,2015-05-16,5,23.33257142857143,16.27291557800898,14.6230840826956,16.99457530948
436,24,"['2015', 'w21']",2015,201521,2015-05-23,5,23.443357142857145,40.81143823866595,40.57587432389098,40.78514853125319
437,26,"['2015', 'w22']",2015,201522,2015-05-30,5,17.18942857142857,70.89505225837947,69.41991099919673,71.56581832072057
438,45,"['2015', 'w23']",2015,201523,2015-06-06,6,26.73257142857143,25.69580535311076,25.80122273175613,25.59066259768031
439,57,"['2015', 'w24']",2015,201524,2015-06-13,6,25.068285714285718,16.43324254986913,17.2718554135106,16.04768280001408
440,38,"['2015', 'w25']",2015,201525,2015-06-20,6,22.15292857142857,8.401684075405683,7.119045643299674,9.020408694295709
441,69,"['2015', 'w26']",2015,201526,2015-06-27,6,25.797785714285716,12.13719803588118,12.83133195586827,11.78084772054208
442,65,"['2015', 'w27']",2015,201527,2015-07-04,7,27.498214285714287,9.49304054891167,7.916672155131465,10.26815443285015
443,52,"['2015', 'w28']",2015,201528,2015-07-11,7,26.05142857142857,17.42441480162019,16.69762549146938,17.89531476120336
444,70,"['2015', 'w29']",2015,201529,2015-07-18,7,21.589285714285715,21.06698912205157,20.76143754507608,21.15515458802565
445,46,"['2015', 'w30']",2015,201530,2015-07-25,7,25.17285714285714,39.84432864693698,37.56651260887367,40.90396353257905
446,49,"['2015', 'w31']",2015,201531,2015-08-01,8,26.604714285714287,11.351359315899,10.93997942560537,11.53637502226261
447,58,"['2015', 'w32']",2015,201532,2015-08-08,8,26.019,3.557494227560878,3.361273285732178,3.617278207113984
448,73,"['2015', 'w33']",2015,201533,2015-08-15,8,20.95728571428572,8.777346911531268,9.319088756174281,8.574829928918716
449,72,"['2015', 'w34']",2015,201534,2015-08-22,8,23.973357142857147,17.81791730259915,18.70128558177303,17.42266565233195
450,67,"['2015', 'w35']",2015,201535,2015-08-29,8,23.79785714285714,24.99793061604623,25.09360649401439,24.95161152990586
451,104,"['2015', 'w36']",2015,201536,2015-09-05,9,25.409285714285716,9.512715513052552,9.110194584943246,9.698890568302314
452,105,"['2015', 'w37']",2015,201537,2015-09-12,9,25.749285714285715,20.74767736234924,20.47587912785258,20.82288496209941
453,119,"['2015', 'w38']",2015,201538,2015-09-19,9,26.22585714285714,26.60708273149937,28.26771311598699,25.80118148447177
454,118,"['2015', 'w39']",2015,201539,2015-09-26,9,24.12092857142857,17.87040884234599,18.1292956966133,17.69575006286486
455,103,"['2015', 'w40']",2015,201540,2015-10-03,10,26.304642857142852,51.06005610067184,54.29232277985356,49.38655382296361
456,116,"['2015', 'w41']",2015,201541,2015-10-10,10,21.67,42.06948664951987,43.39664131569977,41.42802541059091
457,129,"['2015', 'w42']",2015,201542,2015-10-17,10,21.67,46.15873476138088,49.05038986390339,44.77633907663713
458,123,"['2015', 'w43']",2015,201543,2015-10-24,10,26.336071428571426,31.06319959707374,33.45443557034368,29.92756174091899
459,103,"['2015', 'w44']",2015,201544,2015-10-31,10,27.884428571428572,39.40342904462592,40.96867935438663,38.56124506784143
460,121,"['2015', 'w45']",2015,201545,2015-11-07,11,26.450857142857146,50.25190293691011,50.89638235787839,49.95360858801307
461,105,"['2015', 'w46']",2015,201546,2015-11-14,11,25.36114285714286,25.78066052407007,22.24524190552568,27.60429918591036
462,97,"['2015', 'w47']",2015,201547,2015-11-21,11,23.033214285714283,45.09406632640582,47.78300539122688,44.03094489519748
463,135,"['2015', 'w48']",2015,201548,2015-11-28,11,25.988142857142854,10.531173969023,8.931807811939775,11.02465304409692
464,130,"['2015', 'w49']",2015,201549,2015-12-05,12,24.773285714285716,10.21618387665992,9.971593462441856,10.29814454809241
465,147,"['2015', 'w50']",2015,201550,2015-12-12,12,25.796999999999997,15.27243508045537,15.09984955165697,15.36275294352015
466,188,"['2015', 'w51']",2015,201551,2015-12-19,12,22.930214285714282,18.54124773015572,17.71956673244348,18.93394584633888
467,221,"['2015', 'w52']",2015,201552,2015-12-26,12,23.01642857142857,23.00333511505561,21.30850788590989,23.72425878911937
468,235,"['2016', 'w01']",2016,201601,2016-01-02,1,22.255642857142853,30.5340132969358,29.16808648961754,31.21850318864945
469,274,"['2016', 'w02']",2016,201602,2016-01-09,1,22.744857142857146,42.32669386273309,43.26116218705108,41.86599914590153
470,252,"['2016', 'w03']",2016,201603,2016-01-16,1,24.93492857142857,0.0,0.0,0.0
471,262,"['2016', 'w04']",2016,201604,2016-01-23,1,25.693857142857148,5.177298185347907,6.784560860067175,4.370329229547343
472,274,"['2016', 'w05']",2016,201605,2016-01-30,1,24.786357142857145,0.0,0.0,0.0
473,266,"['2016', 'w06']",2016,201606,2016-02-06,2,23.041999999999998,5.563927909353452,6.089229269995206,5.312499871166473
474,234,"['2016', 'w07']",2016,201607,2016-02-13,2,22.06085714285714,2.29187269370464,3.236286535355204,1.790620706606349
475,258,"['2016', 'w08']",2016,201608,2016-02-20,2,25.8358,9.764560191599688,10.617706294221,9.362147763016027
476,272,"['2016', 'w09']",2016,201609,2016-02-27,2,,9.971099730013897,10.73222227349949,9.637876874153768
477,189,"['2016', 'w10']",2016,201610,2016-03-05,3,24.915785714285718,0.8040934203925647,0.9243105323994217,0.8004273682559302
478,237,"['2016', 'w11']",2016,201611,2016-03-12,3,26.338714285714282,24.56267719380251,24.67580828891284,24.48422492564818
479,272,"['2016', 'w12']",2016,201612,2016-03-19,3,24.845214285714285,10.37776039914473,10.41734617718176,10.34436794300692
480,342,"['2016', 'w13']",2016,201613,2016-03-26,3,25.129071428571425,4.338425917634464,4.622447614163017,4.20777468068884
481,303,"['2016', 'w14']",2016,201614,2016-04-02,4,25.04771428571428,33.32479158482519,33.74740765106275,33.07541367373335
