,Medellin,MedellinRural,MedellinUrbano
2015-09-26,28.120910112490794,28.42613051041313,27.928692254877934
2015-10-03,60.65946254906279,68.86178610889232,56.85192613886106
2015-10-10,50.5132524154064,49.45143734015128,50.908573858887706
2015-10-17,24.909616826622,27.323152525758974,23.779801031716854
2015-10-24,43.552121406204265,45.666334975975154,42.552076899946094
2015-10-31,51.461897565814226,52.01702490290582,51.19118502309191
2015-11-07,24.355677362302963,19.521389712458074,26.70326829053566
2015-11-14,44.37692451163735,44.20124545511992,44.558693614848536
2015-11-21,13.446559270421913,15.5504048190831,12.355660619964116
2015-11-28,10.20466394142454,9.971593462441856,10.285627577997579
2015-12-05,15.263778575818442,15.099849551656972,15.356779963841978
2015-12-12,18.508237403907227,17.719566732443475,18.881215335662368
2015-12-19,22.985536121307536,21.308507885909886,23.686699204244494
2015-12-26,30.584157352602674,29.16808648961754,31.321966530239212
2016-01-02,42.19383867362861,43.261162187051085,41.651164732742146
2016-01-09,0.0,0.0,0.0
2016-01-16,5.154849550638987,6.784560860067175,4.343256709751262
2016-01-23,0.0,0.0,0.0
2016-01-30,5.560971907888994,6.089229269995206,5.3153755706842265
2016-02-06,0.0,0.0,0.0
2016-02-13,12.03229768397065,13.853992829576207,11.126131433843758
2016-02-20,9.962994660468812,10.732222273499493,9.633227428482822
2016-02-27,0.025988492261483167,0.0,0.0375324090680977
2016-03-05,24.198129782464836,24.290765299543665,24.1805057605359
2016-03-12,11.459197013936144,11.726699698950359,11.330372510428242
2016-03-19,4.346957147942019,4.622447614163017,4.218269854285735
2016-03-26,33.29905143488334,33.74740765106275,33.045010222388896
2016-04-02,10.66646903566783,8.341426422976065,11.692059290662268
2016-04-09,36.44131629383459,37.223990786363544,36.10920935791109
2016-04-16,37.704174355362476,35.90323989633201,38.64881004782969
2016-04-23,75.62265085055026,76.88224596078845,74.9296386852773
2016-04-30,37.2463942654291,38.953246955134446,36.40211217520844
2016-05-07,57.97473367675673,55.33100633333271,59.008858383806164
2016-05-14,15.131213045612594,14.131757050666257,15.566090316617322
2016-05-21,34.55241754475762,35.99830524287938,33.77516695562122
2016-05-28,60.12891525839535,57.03650191486747,61.63682502031435
2016-06-04,11.493460999748137,11.762620245201001,11.326931874513951
2016-06-11,20.672296233186138,19.934846237892117,21.072127013415486
2016-06-18,24.845033693746274,24.48119645256927,25.061435422044077
2016-06-25,30.304162058946638,30.2771208986568,30.404863806046677
2016-07-02,32.80883194071628,31.712146726092275,33.32610046066314
2016-07-09,32.533352794351806,31.293896908690968,33.008844806229
2016-07-16,33.34138884883052,31.8920682757373,33.931246121437155
2016-07-23,18.6513396354208,18.178140804041988,18.878944008316978
2016-07-30,35.29964173283983,34.213253234665174,35.88532589530169
2016-08-06,36.01015525720594,37.32350101885588,35.42012937026923
2016-08-13,62.29721882898309,65.48108428319296,60.952107502118096
2016-08-20,30.213496401253273,28.02316606125394,31.382383022273878
2016-08-27,79.99778671102023,83.27900735283819,78.45292365653346
2016-09-03,78.7021828236359,77.11503351183906,79.53969993798161
2016-09-10,58.8377064026342,63.88254323397282,56.345330076739096
2016-09-17,23.05172679070686,23.449794878936622,22.852646972386484
2016-09-24,38.301828684138414,41.92614077300842,36.522467676676406
2016-10-01,40.82563042469109,39.87700814694022,41.178171750489696
2016-10-08,75.14379163215098,78.10532143127516,73.85131219906124
2016-10-15,43.982244667034124,45.84020053015816,42.944940439242345
2016-10-22,51.17508887871634,52.93179925421009,50.29028851857727
2016-10-29,48.03487191033155,49.20804954657808,47.522580237718294
2016-11-05,68.24186170518921,68.48679460719012,68.1671598370238
2016-11-12,52.73816489524329,56.62568508668798,50.869399728895694
2016-11-19,17.043967836938602,14.731635556244044,18.053413488075197
2016-11-26,71.22994130126227,69.33806609185997,71.96912384561107
2016-12-03,28.77097713902537,29.3099611164867,28.462069206306744
2016-12-10,24.924292881065075,25.618441089685415,24.50144392723311
2016-12-17,0.0,0.0,0.0
2016-12-24,31.311650684539313,29.139196197307058,32.361431590044496
2016-12-31,15.729387910703247,19.71814878528245,13.963917957405886
2017-01-07,52.182410846216065,52.76645926000991,51.78399059538706
2017-01-14,8.382990150189071,1.9852820631386578,11.162617755377935
2017-01-21,0.044663905500619674,0.0,0.06450331765927722
2017-01-28,22.586169956771847,22.923551065564734,22.365231057825103
2017-02-04,4.168444583651718,1.4403832159180572,5.453082425315296
2017-02-11,0.4447834494713699,0.46953007241953976,0.6379808175095163
2017-02-18,30.209399973943327,42.23100128864896,24.599154463516772
2017-02-25,15.176443453724305,12.604800908692217,16.2235717225064
2017-03-04,64.90891458342162,67.64205211187907,63.53993652495011
2017-03-11,54.563327619817585,57.35915945025458,53.03865724853192
2017-03-18,43.08627742834772,48.09021690018511,40.77828666197462
2017-03-25,74.48419125566494,79.22825901243422,72.16352575007359
2017-04-01,8.73983958770098,9.639551946621586,8.346658305673648
2017-04-08,65.11343873464719,65.92160773899244,64.6830501682447
2017-04-15,29.578598622162737,29.661184694916727,29.494208965805715
2017-04-22,39.931565095247414,36.531293383427865,41.61311396548396
2017-04-29,53.47430984129446,51.653689964381975,54.21809355500485
2017-05-06,93.70421623392905,96.13659062178237,92.32475076172076
2017-05-13,62.346255808583784,61.53877563038887,62.579246816299005
2017-05-20,37.09590722219518,32.567874211620016,39.15267868296249
2017-05-27,17.356341464498612,17.24913011138566,17.473236885643956
2017-06-03,35.01615153221374,34.23683312710933,35.31839973539775
2017-06-10,50.365209773126914,49.06279069006732,51.09892682300884
2017-06-17,54.75492274328526,54.41276817183564,54.96199232175563
2017-06-24,50.66637386114935,46.36108110906997,52.94171413360438
2017-07-01,8.340266376771078,8.61878964209902,8.218488990425579
2017-07-08,7.068763474648229,5.136900041241576,7.912265269722919
2017-07-15,25.34289919412479,24.987372560086463,25.49287353109247
2017-07-22,2.96382729341748,2.5386643209895077,3.161938222511505
2017-07-29,24.495658690811545,25.011889796441302,24.304929654737215
2017-08-05,32.95446137485277,31.303825807801772,33.70414081947113
2017-08-12,34.10492460129407,34.279206484872944,34.01946546866567
2017-08-19,22.343908607959744,20.9063892290788,23.097687023557583
2017-08-26,45.8127094854849,46.558734971659206,45.5124871604754
2017-09-02,47.818946771090566,48.20716045305925,47.526396338130574
2017-09-09,66.09193590212524,67.1881209516295,65.39921020308718
2017-09-16,30.630306243299692,31.03972645865547,30.350677942076913
2017-09-23,45.9532694842699,43.351820291528384,47.20272962948989
2017-09-30,80.57372898064804,87.86728005017636,77.079101103116
2017-10-07,29.048497827614057,29.93065072004346,28.667897662263194
2017-10-14,21.12402849882207,20.536282508269604,21.356354133823153
2017-10-21,62.50006330188583,66.55761150277179,60.72816441714146
2017-10-28,38.064130484834024,34.291077031259945,39.53286007438587
2017-11-04,37.312743334880615,39.35001437744656,36.37727872764047
2017-11-11,76.72461777127282,76.492863857343,76.87914219368005
2017-11-18,30.484558748363405,31.582323868608707,30.03294607874392
2017-11-25,33.16582971833674,31.866511721772277,33.774345565585605
2017-12-02,27.747386320511602,27.27016011804774,27.929747289518833
2017-12-09,30.74303197771199,30.883722236191016,30.597602592137303
2017-12-16,1.4254769273335404,1.009213661801988,1.5829006984553835
2017-12-23,16.35792715737459,15.993181807061898,16.543374877896078
2017-12-30,40.659069603166834,41.421778566480256,40.101170938477175
2018-01-06,32.73385715708416,32.809556015678076,32.600099719815056
2018-01-13,27.799902275447103,32.689836670695875,25.563270057104212
2018-01-20,12.281645540600275,10.642158136736368,13.121540509033032
2018-01-27,43.786271352791815,45.45094524973257,42.97264883823111
2018-02-03,0.647042355042077,0.010233521576664874,0.9296681752745729
2018-02-10,4.914404866095628,5.105110644372765,4.700613549323412
2018-02-17,17.408374423228757,19.967279972315986,16.287332518845194
2018-02-24,0.0,0.0,0.0
2018-03-03,9.900382785534529,12.725979111160058,8.325473755880875
2018-03-10,0.7735521223428701,0.4177360949308976,0.9217874942405484
2018-03-17,26.964579689114796,27.57624197743365,26.65974685664205
2018-03-24,57.48009969072139,58.1891192427004,57.31547620508717
2018-03-31,77.83930208648698,80.29394877037565,76.6932600610029
2018-04-07,60.67249569278188,59.119618425507475,61.27175519846707
2018-04-14,21.727413876446082,18.072970681259598,23.32858809318362
2018-04-21,58.98329107200398,59.39890639943201,58.7391960045034
2018-04-28,69.41461763908627,72.99751185610674,67.64957429260568
2018-05-05,80.56800836600708,79.2293490852135,81.18473447548874
2018-05-12,81.47877585634272,89.78069304959209,77.43019223331704
2018-05-19,83.89886846709462,78.0657184066404,86.53922795753807
2018-05-26,75.6025514538506,75.79291049247779,75.67596666251595
2018-06-02,29.926445301878587,30.185401873772847,29.763233172209404
2018-06-09,23.1027636384785,21.554959616223396,23.94511725931646
2018-06-16,9.321223105037017,7.609872398514678,10.183455417611942
2018-06-23,46.17523636082386,45.53361178112491,46.571602338156545
2018-06-30,34.74679737591251,33.80934328526114,35.23700077311248
2018-07-07,6.51413444398864,5.863651057660292,6.864566389031935
2018-07-14,8.002134205104412,10.573316114305875,6.821978729341132
2018-07-21,21.427642879632298,21.040828021597747,21.616884244926585
2018-07-28,36.24753702776006,32.028552695748886,38.04370798678943
2018-08-04,20.803560106156016,21.12607127007655,20.69441342800923
2018-08-11,31.51553134893875,29.33882337759659,32.63775359651674
2018-08-18,12.345343229506579,12.769905024191033,12.14526553836496
2018-08-25,30.289459210686456,29.987576685320356,30.472503061376436
2018-09-01,58.767852327552106,61.31898167697703,57.56509295751002
2018-09-08,55.57761058237437,57.008874182309505,54.75881836309834
2018-09-15,25.429674678063662,25.033699009844646,25.52720759241386
2018-09-22,46.588026734183224,45.42476347172318,47.1158837947811
2018-09-29,107.53350840193757,114.18680114561809,104.27422274500334
2018-10-06,76.85626556145233,76.19373085556398,77.06463104602281
2018-10-13,25.43212613944566,29.8646763227988,23.356458733214335
2018-10-20,50.621335834675044,53.08584914829421,49.5110258192053
2018-10-27,46.61364470256285,48.63354818417831,45.54929220283188
2018-11-03,24.746000917295046,27.072172403105217,24.06247294159211
2018-11-10,23.6024774000403,23.418051893814752,23.24276159222289
2018-11-17,70.620302010239,74.50434338666392,68.93523104999922
2018-11-24,64.63637425857729,62.428213047635744,65.70239135769769
2018-12-01,8.916641804989945,8.65635128919629,9.114418937887375
2018-12-08,17.006086049449905,16.076869319602487,17.334869894354366
2018-12-15,5.6732477515712105,5.3887781888390505,5.79455509279521
2018-12-22,2.7851028964063325,2.708024038280842,2.810240945959328
2018-12-29,0.0,0.0,0.0
